id;name;city_id
97264;Школа № 4;1015651
898529;Вечерняя (сменная) школа № 4;1015651
45311;Школа № 5;1015651
898530;Профессиональное училище № 5;1015651
79976;Школа № 6;1015651
174265;Школа № 20;1015651
164036;Школа № 51;1015651
349695;Образцовский сельскохозяйственный лицей;1015651
1778658;Православная общеобразовательная гимназия им. преподобных старцев Глинских;1015651
181431;Промышленно-экономический техникум (ФПЭТ, бывш. ФМТ);1015651
1817740;Спортивная школа;1015651
898531;Станция юных техников;1015651
898532;Станция юных туристов;1015651
433789;Фроловский колледж бизнеса (ВКБ ФФ);1015651
898533;Центр детского творчества;1015651
156667;Центр образования;1015651
1817741;Школа искусств;1015651
80250;Школа № 1;1015722
197453;Школа № 2;1015722
113256;Школа № 3;1015722
79310;Школа №  65;1015722
1817745;Детско-юношеская спортивная школа «Старт»;1015722
108612;Музыкальная школа;1015722
49751;Пролетарская средняя школа;1015722
1817746;Школа искусств;1015722
100295;Школа № 1 им. И. П. Малоземова;2553
11796;Школа № 2 им. С. С. Орлова;2553
471749;Детский сад № 7 «Ленок»;2553
528926;Профессиональное училище № 40;2553
57775;Индустриально-педагогический колледж им. А. А. Желобовского (бывш. БПК);2553
52215;Начальная базовая школа;2553
513700;Центр ремёсел и туризма;2553
93229;Школа искусств;2553
260813;Школа-интернат;2553
193338;Школа № 1;35
162623;Гимназия № 1 (Первая университетская гимназия им. академика В. В. Сороки);35
177545;Школа-интернат № 1;35
490793;Детская музыкальная школа № 1 им. С. В. Рахманинова;35
178574;Профессиональный лицей № 1;35
104352;Школа № 2;35
159771;Гимназия № 2;35
262699;Школа-интернат № 2;35
57880;Спортивная школа № 2;35
6331;Гимназия № 3;35
259835;Школа № 4;35
55536;Гимназия № 4;35
1845701;Адаптированная школа-интернат № 4;35
44766;Школа-интернат № 5;35
1658755;Художественная студия «От 5 до 15»;35
253375;Школа № 6;35
65911;Центр адаптированного обучения (Школа № 7);35
185454;Технологический профессиональный лицей (ТПЛ, бывш. ПТУ 7);35
10262;Школа № 8;35
285761;Школа № 9;35
255293;Школа № 10;35
41834;Школа № 11;35
73843;Школа № 12;35
2998;Школа № 13;35
7238;Школа № 14;35
1757379;Детский сад № 14 «Сказка»;35
12896;Школа № 15 им. С. П. Шпунякова;35
196361;Профессиональное училище № 15;35
14390;Школа № 16;35
53391;Школа № 17;35
526420;Профессиональный лицей № 17;35
11066;Школа № 18;35
270180;Школа № 20 им. Кирилла и Мефодия;35
8549;Школа № 21;35
10944;Школа № 22;35
7532;Школа № 23;35
176399;Школа № 24;35
12482;Школа № 25 «Олимп»;35
8915;Школа № 26;35
1330082;Дорожно-транспортный техникум (бывш. ПУ 26);35
48829;Школа № 27;35
505292;Школа № 28;35
292502;Гимназия «Гармония» (бывш. шк. 28 и 29);35
894332;Профессиональный лицей № 28;35
323666;Новгородский торгово-технологический техникум (НТТТ, бывш. ПЛ 28);35
906567;Профессиональное училище № 28;35
25286;Школа № 30;35
3173;Школа № 31;35
5370;Школа № 32;35
5480;Школа-комплекс № 33  им. генерал-полковника И. Т. Коровникова;35
18512;Школа № 34;35
10666;Начальная школа № 35;35
1771531;Школа № 36;35
1777790;Школа № 37;35
497247;Школа № 51 ж/д;35
899502;Детский сад № 61;35
1595498;Детский сад № 72 «Светлячок»;35
1759252;Автошкола «Водитель плюс»;35
1554507;Автошкола «Таксопарк-плюс»;35
1049044;Автошкола ДОСААФ;35
203033;Аграрный техникум «Новгородский»;35
49159;Вечерняя (сменная) школа;35
165719;Воскресная школа;35
150335;Гимназия «Исток»;35
141480;Гимназия «Квант»;35
55646;Гимназия «Новоскул»;35
279220;Гимназия «Эврика»;35
26544;Городская детская музыкальная школа им. Чайковского;35
1721373;Григоровская основная школа;35
26760;Гуманитарно-педагогический колледж НовГУ;35
1612652;Гуманитарно-экономический колледж НовГУ;35
62565;Дворец детского (юношеского) творчества;35
178358;Детская музыкальная школа им. А. Аренского;35
264476;Детская музыкальная школа русского фольклора;35
240480;Детская художественная школа (НДХШ);35
1845702;Детская школа искусств;35
72044;Детско-юношеская спортивная школа «Центр физического развития»;35
157317;Колледж экономики и права НовГУ;35
89930;Лицей-интернат;35
179497;Медицинский колледж НовГУ;35
174793;Многопрофильный колледж НовГУ;35
1860479;Морской центр капитана Варухина;35
1772065;Новгородский агротехнический техникум;35
57784;Новгородский гидромелиоративный техникум;35
321549;Новгородский колледж строительства, предпринимательства и права;35
195841;Новгородский кооперативный техникум;35
162635;Новгородский областной колледж искусств им. С. В. Рахманинова;35
1310770;Новгородский строительный колледж (НСК);35
1853452;Новгородский техникум сервиса, экономики и права;35
1685422;Новгородский химико-индустриальный техникум;35
383390;Новгородский электронно-механический колледж (НЭМК);35
1483226;Новгородское духовное училище (НДУ);35
1855560;Отделение СПО Института биотехнологий и химического инжиниринга НовГУ;35
91688;Петровский колледж (филиал);35
129209;Политехнический колледж (ПТК НовГУ);35
1757380;Спортивная школа олимпийского резерва «Манеж»;35
1845700;Спортивная школа олимпийского резерва «Олимп»;35
1741623;Спортивная школа-интернат «Спарта»;35
83423;Технико-экономический колледж НГУ им. Ярослава Мудрого;35
1845704;Технологический колледж;35
379146;Учебно-производственный комбинат;35
1759298;Фотошкола Владимира Кузьмина;35
1534484;Центр дополнительного образования «Сплав-Образование»;35
149996;Центр профессиональной подготовки УМВД по Новгородской области (Школа милиции);35
1845705;Центр психолого-педагогической и коррекции;35
735589;Школа музыкально-эстетического образования им. Д. Б. Кабалевского (ДШМЭО);35
535951;Школа парикмахерского искусства;35
381255;Школа-детский сад «Тополек»;35
381254;Школа-детский сад «Цветик-семицветик»;35
1725234;Школа-интернат с углубленным изучением предметов спортивного профиля;35
408228;Учебно-производственный комбинат № 1 (УПК);41
472709;Специальная (коррекционная) общеобразовательная школа № 1 (СКОШ);41
469507;Межшкольный учебный комбинат № 1;41
152188;Школа № 1;41
401674;Школа-интернат № 1 СЖД;41
40549;Школа-интернат № 1;41
63217;Вечерняя (сменная) школа № 1;41
151925;Музыкальная школа № 1;41
129455;Детско-юношеская спортивная школа № 1;41
473176;Детско-юношеская спортивная школа олимпийского резерва № 1;41
171384;Художественная школа № 1;41
137459;Профессиональное училище № 1 им. А. К. Панкратова;41
1853981;Школа для обучающихся с ограниченными возможностями здоровья № 2;41
335496;Межшкольный учебный комбинат № 2;41
73275;Школа № 2;41
83061;Гимназия № 2;41
103643;Школа-интернат № 2;41
102219;Музыкальная школа № 2;41
107628;Спортивная школа олимпийского резерва по баскетболу (СДЮСШОР 2);41
1817927;Школа искусств № 2 им. В. П. Трифонова;41
3326;Школа № 3;41
53937;Школа-интернат № 3;41
56846;Музыкальная школа № 3;41
81763;Детско-юношеская спортивная школа олимпийского резерва № 3;41
119879;Художественная школа № 3;41
394156;Детский сад № 3 «Воробушек»;41
70350;Школа № 4;41
36244;Музыкальная школа № 4;41
1067032;Спортивная школа олимпийского резерва по конькобежному спорту Н. Гуляева (СДЮШОР 4);41
341547;Школа № 5;41
171606;Музыкальная школа № 5;41
313671;Вологодский индустриально-транспортный техникум (ВИТТ, бывш. ПУ 5);41
1817931;Школа искусств № 5;41
344563;Детский сад № 5;41
3052;Школа № 7;41
448006;Профессиональный лицей № 7;41
445837;Школа № 8;41
868538;Детский сад № 8;41
11248;Школа № 9;41
423847;Детский сад № 9 СЖД;41
9279;Школа № 10;41
448545;Школа № 11;41
201523;Детский сад № 11 «Дюймовочка»;41
192776;Профессиональное училище № 11;41
413883;Школа № 12;41
428865;Детский сад № 12 «Ромашка»;41
3868;Школа № 13;41
225794;Школа № 14;41
481051;Профессиональное училище № 14;41
5604;Школа № 15;41
384856;Губернаторский колледж народных промыслов (бывш. ПУ 15);41
391932;Школа № 16;41
14349;Школа № 17;41
90058;Профессиональное училище № 17;41
340622;Школа № 18;41
226017;Профессиональный лицей № 18;41
53289;Школа № 19;41
368057;Торгово-кулинарный профессиональный лицей № 19;41
456261;Детский сад № 19 «Журавушка»;41
460587;Школа № 20;41
379153;Детский сад № 20 «Одуванчик»;41
34306;Школа № 21;41
14759;Школа № 22;41
398131;Профессионально-техническое училище № 22;41
280867;Детский сад № 22 «Ласточка»;41
18232;Центр образования № 23 «Созвучие» (Школа № 23);41
31738;Школа № 24;41
318497;Детский сад № 24 «Анютины глазки»;41
14399;Школа № 25;41
14928;Школа № 26;41
25600;Школа № 27;41
401926;Школа № 28;41
399035;Профессиональное училище № 28;41
13161;Школа № 29;41
129533;Профессиональное училище № 29;41
448245;Школа № 30;41
187242;Детский сад № 30 «Цветик-семицветик»;41
186272;Профессиональное училище № 30 (связи);41
15441;Школа № 31;41
103699;Профессиональный лицей № 31;41
6446;Лицей № 32;41
446877;Детский сад № 32 «Рябинка»;41
452879;Школа № 33;41
95316;Профессионально-техническое училище № 33;41
39360;Школа № 34;41
1657405;Детский сад № 34 «Светлячок»;41
51354;Школа № 35;41
37985;Школа № 36;41
138490;Школа № 37;41
1794747;Детский сад № 38 «Красная Шапочка»;41
399574;Школа № 39 (бывш. шк. 8 СЖД);41
75357;Школа № 40;41
442932;Школа № 41;41
1777632;Центр образования № 42 (Школа № 42);41
436902;Детский сад № 44 «Фиалочка»;41
371288;Профессиональный лицей № 47;41
459585;Вологодский политехнический техникум (бывш. ПУ 52);41
408581;Детский сад № 52;41
445615;Детский сад № 55 «Северяночка»;41
1472595;Детский сад № 56;41
1334423;Детский сад № 58 «Незабудка»;41
457287;Детский сад № 60;41
1044580;Детский сад № 63;41
346103;Детский сад № 66 «Петушок»;41
287876;Детский сад № 69;41
404605;Детский сад № 73 «Светлана»;41
244039;Детский сад № 77 «Земляничка»;41
445476;Детский сад № 82 «Жемчужина»;41
380378;Детский сад № 85 «Подснежник»;41
471980;Детский сад № 86 «Ладушки»;41
222418;Детский сад № 87 «Радуга»;41
353081;Детский сад № 89 «Зоренька»;41
443195;Детский сад № 90 «Золотой ключик»;41
1280421;Детский сад № 92 «Ивушка»;41
1794748;Детский сад № 94 «Елочка»;41
1854854;Детский сад № 95 «Сказка»;41
464532;Детский сад № 96 «Соловушка»;41
381088;Детский сад № 98 «Хрусталик»;41
1838321;Детский сад № 100 «Вербушка»;41
446980;Детский сад № 101 «Машенька»;41
1737976;Детский сад № 103 «Потешка»;41
63556;Школа-детский сад № 106;41
156155;Школа-детский сад № 107;41
908421;Детский сад № 107 «Лукоморье»;41
1725419;Начальная школа — детский сад № 109 «Букваренок»;41
1280422;Детский сад № 110;41
1757100;Автошкола «Ягуар»;41
1705608;Автошкола ДОСААФ;41
195423;Военный учебный центр (ВУЦ);41
1662105;Вологодский аграрно-экономический колледж (ВАЭК);41
1854203;Вологодский институт развития образования (ВИРО);41
395125;Вологодский колледж легкой промышленности и сферы услуг;41
1636837;Вологодский колледж связи и информационных технологий;41
1679125;Вологодский колледж сервиса (бывш. Колледж коммерции, технологии и сервиса);41
1621387;Вологодский колледж технологии и дизайна (ВКТД);41
317760;Вологодский кооперативный колледж (ВКК, бывш. ВКТ);41
382141;Вологодский многопрофильный лицей (бывш. ВГЕМЛ, гимназия «Гармония»);41
1781695;Вологодский областной колледж искусств;41
1461783;Вологодский областной медицинский колледж (ВОМК);41
72613;Вологодский областной музыкальный колледж (ВОМК);41
119959;Вологодский педагогический колледж (ВВПУ);41
1847336;Вологодский промышленно-технологический техникум;41
455345;Вологодский сельскохозяйственный техникум (ВСХТ);41
115120;Вологодский строительный колледж;41
325528;Вологодский техникум железнодорожного транспорта – филиал ПГУПС;41
1780314;Вологодский технический колледж;41
104759;Вологодское базовое медицинское училище (ВБМУ);41
1767746;Вологодское подразделение Северного УЦПК ОАО «РЖД»;41
119642;Вологодское православное духовное училище (ВПДУ);41
1855095;Воскресная школа собора Рождества Пресвятой Богородицы;41
325679;Высшая школа бизнеса;41
185566;Детский музыкальный театр;41
1432250;Детский сад «Снежинка»;41
198517;Детско-юношеская спортивная школа «Спартак»;41
86706;Детско-юношеская спортивная школа «Юниор»;41
1817929;Детско-юношеская спортивная школа боевых искусств;41
210978;Детско-юношеская спортивная школа по зимним видам спорта;41
444344;Детско-юношеская спортивная школа СЖД;41
280445;Дом культуры Подшипникового завода (ДК ПЗ);41
73768;Дом творчества детей и молодежи (ДТДиМ);41
166543;Инженерная школа одежды СПбГУТД (филиал);41
1766354;Институт переподготовки и повышения квалификации;41
105845;Институт права и экономики (РИПиЭ МВД РФ, ВССШПНС);41
326557;Машиностроительный техникум;41
31157;Музыкальная школа им. В. П. Трифонова;41
50170;Музыкальная школа при ВОМК;41
189954;Муниципальная художественная школа (МДХШ);41
134825;Научно-координационный центр ЦЭМИ РАН;41
430494;Нижегородский колледж экономики, статистики и права (ВФ НКЭСП);41
285058;Петровский колледж;41
325459;Региональный центр «Достижения молодых»;41
1817928;Спортивная школа олимпийского резерва по футболу;41
373307;Спортивно-концертный комплекс «Спектр»;41
250383;Среднетехнический факультет ВоГТУ;41
1782496;Университетский колледж;41
425863;Учебно-методический центр «Профессиональный бухгалтер»;41
191226;Учебный центр «Мезон»;41
815168;Учебный центр УВД по ВО;41
156704;Хореографическая школа;41
1817935;Художественная школа им. В. Н. Корбакова;41
373783;Центр бизнес-образования;41
373128;Центр дополнительного образования детей;41
119514;Шахматная школа;41
36304;Школа искусств;41
1817930;Школа искусств (хореографическая) «Пируэт»;41
36247;Школа стилистов;41
225307;Школа традиционной народной культуры;41
1763719;Языковая cтудия «ЛингвоЛэнд»;41
56847;Языковая школа Language School;41
72940;Школа № 1;1839
48486;Школа № 2;1839
524730;Профессиональное училище № 56;1839
524768;Вытегорский лесотехнический техникум (ВЛТТ);1839
1818324;Вытегорский политехнический техникум;1839
410859;Детский сад «Солнышко»;1839
77809;Детско-юношеская спортивная школа;1839
469877;Музыкальная школа;1839
442841;Начальная школа;1839
410072;Учебно-производственный комбинат (УПК);1839
1818316;Школа искусств;1839
13812;Школа № 1;13360
689106;Детский сад № 1;13360
689041;Школа № 2;13360
16686;Школа № 3;13360
689099;Детский сад № 4;13360
689100;Детский сад № 5;13360
689103;Детский сад № 9;13360
689101;Детский сад № 10;13360
689104;Детский сад № 14;13360
689102;Детский сад № 16;13360
689045;Профессиональное училище № 16;13360
689105;Детский сад № 57;13360
280663;Грязовецкий политехнический техникум (ГПТ);13360
472808;Грязовецкий техникум механизации и электрификации сельского хозяйства;13360
110157;Детско-юношеская спортивная школа;13360
1677530;Коррекционная школа-интернат;13360
689107;Межшкольные учебно-производственные мастерские;13360
689109;Станция юных техников;13360
689110;Станция юных туристов;13360
689108;Центр детского творчества;13360
532864;Школа искусств;13360
1677529;Школа-интернат для детей-сирот;13360
1677528;Школа-интернат для слабослышащих и позднооглохших детей;13360
482336;Школа-интернат для слепых и слабовидящих детей;13360
723024;Детский сад № 3;1021084
723025;Детский сад № 4;1021084
723026;Детский сад № 5;1021084
502369;Кадниковская средняя школа;1021084
175239;Кадниковский сельскохозяйственный колледж (КСХК);1021084
324963;Школа искусств (бывш. ДМШ);1021084
324782;Детский сад № 1;5667
371775;Детский сад № 2;5667
288114;Детский сад № 3;5667
521342;Профессиональное училище № 59;5667
1784610;Вологодский областной колледж культуры и туризма;5667
741144;Детско-юношеская спортивная школа;5667
523477;Дом детского творчества;5667
389592;Кирилловская начальная школа;5667
187296;Кирилловская средняя школа;5667
741019;Училище культуры (ВОУК);5667
156142;Школа искусств;5667
751269;Профессиональное училище № 13;4931
22177;Школа № 15 им. С. Преминина;4931
19121;Школа № 17;4931
327731;Школа искусств;4931
489524;Школа № 1;2142
25750;Школа № 2;2142
29686;Школа № 3;2142
488953;Детский сад № 3;2142
455420;Школа № 4;2142
9945;Гимназия № 4;2142
63568;Школа № 5;2142
906584;Профессиональное училище № 12;2142
112841;Детская музыкальная школа;2142
1846886;Детская школа искусств;2142
239928;Детско-юношеская спортивная школа;2142
56508;Школа № 1;12923
1818447;Спортивная школа № 1 «Сухона»;12923
57609;Школа № 2;12923
56935;Школа № 3;12923
22337;Школа № 4;12923
6280;Школа № 5;12923
41172;Школа № 6;12923
149950;Школа № 7;12923
40322;Школа № 8;12923
68409;Школа № 9;12923
26967;Школа № 10;12923
511075;Профессиональное училище № 10;12923
220526;Школа № 11;12923
464636;Детский сад № 20;12923
336589;Вологодская кадетская школа-интернат им. Белозерского полка (бывш. ВОКШ-И);12923
355278;Дворец культуры «Сухонский»;12923
378814;Детский сад «Дюймовочка»;12923
904426;Детский сад «Карапузы»;12923
508646;Детский сад «Светлячок»;12923
443468;Сокольский лесопромышленный политехнический техникум (СЛПТ);12923
107756;Сокольский педагогический колледж (СПК);12923
107312;Сокольский целлюлозно-бумажный техникум (СЦБТ);12923
1853986;Школа для обучающихся с ограниченными возможностями здоровья;12923
71386;Школа искусств;12923
196722;Школа № 1;13361
50342;Школа № 2;13361
10466;Школа № 3;13361
112501;Школа № 10;13361
274440;Тотемский политехнический колледж (бывш. ПЛ 47);13361
501070;Детский сад «Малышок»;13361
377773;Детско-юношеская спортивная школа;13361
336878;Музыкальная школа;13361
1818454;Петровская детская художественная школа;13361
185404;Сельскохозяйственный техникум;13361
117864;Тотемский педагогический колледж;13361
9817;Школа № 1;2070
10919;Школа № 2;2070
529760;Вечерняя (сменная) школа № 2;2070
904584;Профессионально-техническое училище № 48;2070
523399;Автошкола ДОСААФ;2070
904594;Аграрный техникум;2070
904582;Гимназия;2070
40694;Детско-юношеская спортивная школа;2070
23263;Музыкальная школа;2070
408494;Профессиональный лицей;2070
271915;Устюженский политехнический техникум (УПТ);2070
320981;Устюженский сельскохозяйственный техникум (УСХТ);2070
290825;Школа искусств;2070
46988;Школа № 1;2581
344640;Школа-интернат № 1;2581
49115;Школа № 2;2581
11886;Школа № 3;2581
364867;Детский сад № 3;2581
537032;Детский сад № 4;2581
1733670;Детский сад № 5;2581
904637;Профессиональное училище № 55;2581
1764363;Автошкола «АБВ»;2581
420639;Детско-юношеская спортивная школа;2581
96813;Музыкальная школа;2581
1808815;Харовская средняя школа им. В. Прокатова;2581
279003;Школа искусств;2581
459513;Школа № 1 им. М. Горького;8
187117;Школа-интернат № 1;8
72173;Вечерняя (сменная) школа № 1;8
51202;Музыкальная школа № 1 им. Е. А. Колесникова;8
62904;Спортивная школа № 1 (бывш. ДЮСШ 1);8
21068;Художественная школа № 1;8
458626;Детский сад № 1 «Дружная семейка»;8
14440;Школа № 2;8
59793;Школа-интернат № 2;8
245342;Музыкальная школа № 2;8
63786;Детско-юношеская спортивная школа № 2;8
120687;Детско-юношеская спортивная школа олимпийского резерва № 2;8
198445;Профессиональный лицей № 2 им. академика  И. П. Бардина;8
417119;Школа искусств № 2;8
5660;Школа № 3 им. А. А. Потапова;8
41981;Музыкальная школа № 3;8
314768;Спортивная школа олимпийского резерва № 3 (бывш. ДЮСШ 3);8
393412;Школа № 4;8
18962;Музыкальная школа №  4;8
61218;Спортивная школа № 4 (бывш. ДЮСШ 4);8
178718;Школа № 5 им. Е. А. Поромонова;8
103710;Музыкальная школа № 5;8
110984;Детский сад № 5 «Черёмушка»;8
3547;Школа № 6;8
166953;Профессиональный лицей водного транспорта № 6;8
1470047;Детский сад № 6 «Незабудка»;8
104841;Школа № 7;8
269092;Детский сад № 7 «Филиппок»;8
4328;Гимназия № 8;8
171931;Череповецкий строительный колледж им. А. А. Лепехина (бывш. техникум, ПУ 8);8
3380;Школа № 9;8
233942;Детско-юношеская спортивная школа № 9 по конному спорту;8
480212;Школа № 10;8
464126;Детский сад № 10 «Ручеёк»;8
257888;Образовательный центр № 11;8
240378;Детско-юношеская спортивная школа № 11;8
188231;Центр образования № 12;8
5552;Школа № 13;8
475601;Детский сад № 13 «Катюша»;8
5030;Школа № 14;8
21077;Школа № 15;8
10975;Школа № 16;8
5128;Школа № 17;8
15991;Школа № 18;8
10591;Школа № 19;8
1815172;Детский сад №  19 «Крепыш»;8
7382;Школа № 20;8
115;Школа № 21;8
903963;Детский сад № 21 «Лесок»;8
386365;Профессиональное училище № 21;8
408055;Школа № 22;8
373259;Детский сад № 22 «Радуга»;8
17684;Школа № 23;8
266832;Детский сад № 23 «Теремок»;8
107989;Профессиональное училище № 23;8
10646;Школа № 24;8
17;Школа № 25;8
340530;Школа № 26;8
1661;Школа № 27;8
1667736;Детский сад № 27 «Кораблик»;8
425722;Профессиональное училище № 27;8
1672;Школа № 28;8
455019;Центр образования № 29;8
6304;Школа № 30;8
4070;Школа № 31;8
440315;Центр образования № 32;8
24590;Школа № 33;8
234469;Детский сад № 33 «Игрушка»;8
234218;Школа № 34;8
461358;Транспортный лицей № 34;8
774438;Профессионально-техническое училище № 34;8
455385;Профессиональный лицей № 35;8
22502;Образовательный центр № 36;8
279678;Череповецкий химико-технологический колледж (ЧХТК, бывш. ПУ 37);8
124242;Школа № 38;8
189387;Профессиональное училище № 38;8
5029;Школа № 39;8
343565;Школа № 40;8
74543;Школа № 41;8
641;Школа № 42;8
73787;Школа № 43;8
1818462;Центр образования № 44;8
172869;Детский сад № 45 «Тополёк»;8
805908;Детский сад № 46 «Звёздочка»;8
446958;Детский сад № 57 «Ёлочка»;8
294541;Школа № 58;8
264125;Детский сад № 60 «Непоседа»;8
373286;Детский сад № 62 «Белочка»;8
658121;Детский сад № 71 «Одуванчик»;8
426555;Детский сад № 72 «Рябинка»;8
805910;Детский сад № 75 «Золотая рыбка»;8
366594;Детский сад № 77 «Лукошко»;8
466985;Детский сад № 78 «Матрёшка»;8
428838;Детский сад № 86 «Солнышко»;8
420690;Детский сад № 90 «Якорёк»;8
396552;Детский сад № 91 «Белоснежка»;8
464599;Детский сад № 92 «Буратино»;8
357287;Детский сад № 97 «Журавлик»;8
1660816;Детский сад № 101 «Теремок»;8
337330;Детский сад № 102 «Аленький цветочек»;8
239758;Детский сад № 103 «Гнёздышко»;8
1649039;Детский сад № 104 «Родничок»;8
400360;Детский сад № 107 «Кораблик»;8
454081;Детский сад № 110;8
1775996;Детский сад № 111 «Колосок»;8
1475896;Детский сад № 113 «Якорёк»;8
475004;Детский сад № 116 «Вини-Пух»;8
361233;Детский сад № 118 «Чижик»;8
412468;Детский сад № 123 «Гномик»;8
345208;Детский сад № 124 «Вишенка»;8
361378;Детский сад № 125 «Весёлый хоровод»;8
340423;Детский сад № 127 «Звоночек»;8
348399;Детский сад № 128 «Золушка»;8
414131;Детский сад № 132 «Золотой петушок»;8
177196;Автошкола ДОСААФ;8
427591;Агентство городского развития;8
1698565;Вологодский кооперативный колледж (филиал);8
449754;Воскресная школа;8
390208;Дворец бокса «Олимп»;8
213900;Дворец детского и юношеского творчества им. А. А. Алексеевой;8
99667;Дворец культуры «Строитель» им. Д. Н. Мамлеева;8
1775995;Детский технопарк «Кванториум»;8
235298;Детско-юношеская спортивная школа «Аист»;8
348091;Детско-юношеская спортивная школа «Северсталь»;8
74654;Дом детства и юношества «Дом знаний»;8
218688;Женская гуманитарная гимназия;8
273884;Корпоративный университет «Северсталь»;8
430124;Культурно-досуговый центр «Северный»;8
113260;Лицей «АМТЭК»;8
466834;Международная академия сервиса и дизайна;8
1743124;Международный колледж сервиса и дизайна (МКСиД);8
1660237;Межрайонный учебный центр (ЧМУЦ);8
438274;Межшкольный учебный комбинат (МУК);8
186190;Молодежный русский оркестр;8
291817;Музыкальная школа при ЖГГ;8
1860387;Просторы науки;8
263328;Специализированная школа искусств при ЧУИиХР;8
1775732;Спортивная школа олимпийского резерва по волейболу;8
428671;Учебно-курсовой комбинат (УКК);8
119691;Учебно-производственный комбинат (УПК);8
156007;Учебный центр «Стелс-Про»;8
127381;Физико-математический класс М. Б. Анохина;8
116989;Хоровая капелла мальчиков;8
112699;Художественная школа «Вид»;8
90323;Центр боевых искусств;8
177170;Центр детского музыкального искусства «Камертон»;8
194598;Центр детского творчества и методического обеспечения;8
1750788;Центр дополнительного образования детей;8
147454;Центр интегрированного обучения «Дипломат»;8
286744;Центр образования;8
1813139;Центр образования им. И. А. Милютина;8
421688;Центр обучения и трудоустройства «Июль-профи»;8
200679;Череповецкий индустриальный колледж им. академика И. П. Бардина;8
77453;Череповецкий колледж сферы услуг (ЧКСУ);8
239152;Череповецкий коммерческий техникум;8
287028;Череповецкий лесомеханический техникум им. В. П. Чкалова (ЧЛМТ);8
152115;Череповецкий медицинский колледж им. Амосова (бывш. ЧМУ);8
25530;Череповецкий металлургический колледж (ЧМК) им. ак. И. П. Бардина;8
1778271;Череповецкий многопрофильный колледж (ЧМПК);8
1759997;Череповецкий технологический колледж (ЧТК);8
1778269;Череповецкий торгово-экономический колледж;8
117714;Череповецкий юридический техникум;8
262115;Череповецкое областное училище искусств и художественных ремесел им. В. В. Верещагина;8
272402;Школа «Эстетик»;8
1765782;Школа иностранных языков English Club;8
60937;Школа искусств;8
155308;Школа при ЧГУ;8
100990;Школа экономики ИМИТ «СПбГПУ»;8
444528;Школа-интернат для слабослышащих детей;8
1774667;Языковая студия «YeSchool»;8
1763718;Языковая студия «ЛингвоЛэнд»;8
139539;Школа № 1;17200
66539;Школа № 2;17200
66929;Школа № 3;17200
97974;Школа № 4;17200
1818480;Бобровская средняя школа;17200
1855497;Бобровский аграрно-индустриальный колледж;17200
472487;Воронежское областное училище культуры им. А. С. Суворина;17200
1818476;Детско-юношеская спортивная школа;17200
1812406;Образовательный центр «Лидер» им. А. В. Гордеева;17200
317639;Специальная (коррекционная) школа-интернат;17200
222795;Школа искусств;17200
42949;Школа № 1;322
534352;Школа № 2;322
534353;Профессиональное училище № 18;322
108735;Богучарский лицей;322
1782592;Богучарский многопрофильный колледж;322
1750618;Богучарский филиал Воронежского государственного промышленно-гуманитарного колледжа;322
1818481;Спортивная школа;322
524784;Школа искусств;322
94020;Школа № 1;505
263393;Гимназия № 1;505
463914;Вечерняя школа № 1;505
177071;Музыкальная школа № 1;505
426706;Школа искусств № 1;505
1860121;Детский сад № 1;505
535801;Школа № 2;505
1818488;Школа искусств № 2;505
13236;Школа № 3;505
412917;Школа № 4;505
20769;Школа № 5;505
25319;Школа № 6;505
208957;Школа № 7;505
24786;Школа № 9;505
535814;Профессиональное училище № 9;505
535798;Школа № 10;505
21490;Школа № 11;505
59666;Школа № 12;505
63851;Школа № 13;505
55694;Детский сад № 16;505
78056;Борисоглебский технолого-экономический техникум (БТЭТ, бывш. ПЛ 27);505
282266;Школа № 166;505
263279;Борисоглебская школа-интернат;505
235390;Борисоглебский дорожный техникум (БДТ);505
1779423;Борисоглебский кадетский корпус;505
535818;Борисоглебский медицинский колледж;505
535830;Борисоглебский сельскохозяйственный техникум (БСХТ);505
22644;Борисоглебский техникум промышленных и информационных технологий (бывш. Техникум информатики и вычислительной техники, Индуст;505
322881;Борисоглебское музыкальное училище;505
535825;Борисоглебское педагогическое училище;505
9008;Детско-юношеская спортивная школа;505
25223;Колледж при БГПИ;505
495322;Конно-спортивная школа;505
535851;Техникум механизации учета (БТМУ);505
499578;Художественная школа;505
535804;Центр дополнительного образования;505
504635;Языковой центр;505
61132;Школа № 1;9292
539586;Школа № 2;9292
252577;Школа № 3;9292
37753;Школа № 4;9292
64445;Школа № 5;9292
42703;Школа № 6;9292
539591;Школа № 7;9292
138155;Школа № 9;9292
539603;Профессиональный лицей № 39;9292
539589;Профессиональное училище № 42;9292
1763505;Бутурлиновская средняя школа;9292
1855991;Бутурлиновский медицинский колледж (БМК);9292
539596;Бутурлиновский медицинский техникум (БМТ);9292
417738;Бутурлиновский механико-технологический колледж (БМТК);9292
142445;Бутурлиновский торгово-экономический техникум (БТЭТ, БТСТ);9292
539621;Губернский педагогический колледж (бывш. Бутурлиновский педагогический техникум);9292
1818490;Детско-юношеская спортивная школа;9292
357375;Музыкальная школа;9292
528471;Школа искусств;9292
29167;Многоуровневый образовательный комплекс № 1 (ММОК 1);42
407157;Центр образования № 1;42
94982;Школа № 1;42
199853;Учебно-воспитательный комплекс № 1;42
